https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,D://crw_data//np.array\source313\code\np.ndarray.sum_np.sum_replace0.py,60,np.array([gift_weight(x)forxinbag]).sum(),"np.sum(np.array([gift_weight(x)forxinbag]),)",np.ndarray.sum,np.sum
https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,D://crw_data//np.array\source313\code\pd.Series.apply_map_replace0.py,73,gifts['GiftId'].apply(probGiftWeight),gifts['GiftId'].map(probGiftWeight),pd.Series.apply,pd.Series.map
https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,D://crw_data//np.array\source313\code\pd.DataFrame.iloc_replace0.py,91,gifts.iloc[i],gifts.iat[i],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,D://crw_data//np.array\source313\code\np.ndarray.sum_einsum_replace0.py,60,np.array([gift_weight(x)forxinbag]).sum(),"np.einsum('i->',np.array([gift_weight(x)forxinbag]))",np.ndarray.sum,np.einsum
https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,D://crw_data//np.array\source313\code\pd.Series.iloc_replace0.py,91,gifts.iloc[i],gifts.iat[i],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\np.column_stack_transpose_replace0.py,203,"np.column_stack((ids,cts))","np.transpose((ids,cts))",np.column_stack,np.transpose
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.DataFrame.fillna_replace0.py,39,df_all.fillna(-1),df_all.combine_first(df_all.applymap(lambdax:-1)),pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.DataFrame.iloc_replace0.py,113,"df_all.iloc[:piv_train,:]","df_all.iat[:piv_train,:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.DataFrame.iloc_replace1.py,119,"df_all.iloc[piv_train:,:]","df_all.iat[piv_train:,:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.DataFrame.iloc_replace2.py,161,"importance_df.iloc[-20:,:]","importance_df.iat[-20:,:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.Series.iloc_replace0.py,113,"df_all.iloc[:piv_train,:]","df_all.iat[:piv_train,:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.Series.iloc_replace1.py,119,"df_all.iloc[piv_train:,:]","df_all.iat[piv_train:,:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\pd.Series.iloc_replace2.py,161,"importance_df.iloc[-20:,:]","importance_df.iat[-20:,:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/kevinwu06/feature-importance-w-xgboost,D://crw_data//df.iloc\source73,D://crw_data//df.iloc\source73\code\np.column_stack_vstack_replace0.py,203,"np.column_stack((ids,cts))","np.vstack((ids.T,cts.T)).T",np.column_stack,np.vstack
https://www.kaggle.com/klooonal/three,D://crw_data//np.arange\source227,D://crw_data//np.arange\source227\code\np.arange_replace0.py,41,"np.arange(0.0,5.0,0.01)","np.array(range(0.0,5.0,0.01))",np.arange,np.array
https://www.kaggle.com/kvaradi94/masodik-feladat,D://crw_data//df.iloc\source60,D://crw_data//df.iloc\source60\code\pd.DataFrame.iloc_replace1.py,18,"df.iloc[:,(i)]","df.iat[:,(i)]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/kvaradi94/masodik-feladat,D://crw_data//df.iloc\source60,D://crw_data//df.iloc\source60\code\pd.Series.iloc_replace0.py,15,"df.iloc[:,(i)]","df.iat[:,(i)]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace0.py,315,np.array(t_labels),np.concatenate([t_labels]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace1.py,315,np.array(preds),np.concatenate([preds]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace10.py,713,np.array(query_train+query_test),np.concatenate([query_train+query_test]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace2.py,341,np.array(titles),np.concatenate([titles]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace3.py,343,np.array(queries),np.concatenate([queries]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_concatenate_replace8.py,709,np.array(titles_train+titles_test),np.concatenate([titles_train+titles_test]),np.array,np.concatenate
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_fromiter_replace0.py,505,"np.array(rater_a,dtype=int)","np.fromiter(rater_a,dtype=int)",np.array,np.fromiter
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_fromiter_replace1.py,507,"np.array(rater_b,dtype=int)","np.fromiter(rater_b,dtype=int)",np.array,np.fromiter
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace0.py,315,np.array(t_labels),np.hstack((t_labels)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace1.py,315,np.array(preds),np.hstack((preds)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace10.py,713,np.array(query_train+query_test),np.hstack((query_train+query_test)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace2.py,341,np.array(titles),np.hstack((titles)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace3.py,343,np.array(queries),np.hstack((queries)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.array_hstack_replace8.py,709,np.array(titles_train+titles_test),np.hstack((titles_train+titles_test)),np.array,np.hstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.column_stack_transpose_replace0.py,741,"np.column_stack([P,SVD])","np.transpose([P,SVD])",np.column_stack,np.transpose
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.column_stack_transpose_replace1.py,783,"np.column_stack([1.4*p3,0.6*p4])","np.transpose([1.4*p3,0.6*p4])",np.column_stack,np.transpose
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.column_stack_vstack_replace0.py,741,"np.column_stack([P,SVD])","np.vstack((P.T,SVD.T)).T",np.column_stack,np.vstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.column_stack_vstack_replace1.py,783,"np.column_stack([1.4*p3,0.6*p4])","np.vstack((1.4*p3.T,0.6*p4.T)).T",np.column_stack,np.vstack
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.ndarray.dot_tensordot_replace0.py,211,row[:row.shape[0]/2].dot(row[row.shape[0]/2:]),"np.tensordot(row[:row.shape[0]/2],row[row.shape[0]/2:],axes=1)",np.ndarray.dot,np.tensordot
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.nonzero_replace0.py,621,CSR[idx].nonzero(),np.where(CSR[idx]),np.nonzero,np.where
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_map_replace0.py,345,np.where(queries[:10158]==q),(df.y.values).map(lambdax:0ifx<epselsedf.y.values-eps).values,np.where,pd.Series.map
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_map_replace1.py,347,np.where(queries[10158:]==q),(df.y.values).map(lambdax:0ifx<epselsedf.y.values-eps).values,np.where,pd.Series.map
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_map_replace6.py,619,np.where(queries==i),(df.y.values).map(lambdax:0ifx<epselsedf.y.values-eps).values,np.where,pd.Series.map
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_nonzero_replace0.py,345,np.where(queries[:10158]==q),np.nonzero(queries[:10158]==q),np.where,np.nonzero
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_nonzero_replace1.py,347,np.where(queries[10158:]==q),np.nonzero(queries[10158:]==q),np.where,np.nonzero
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_nonzero_replace6.py,619,np.where(queries==i),np.nonzero(queries==i),np.where,np.nonzero
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.zeros_empty_replace0.py,333,"np.zeros((len(titles),len(u)))","np.empty((len(titles),len(u)));r2[:]=0",np.zeros,np.empty
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.zeros_empty_replace2.py,569,"np.zeros((len(titles),3))","np.empty((len(titles),3));r2[:]=0",np.zeros,np.empty
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.zeros_empty_replace3.py,615,"np.zeros((len(queries),3))","np.empty((len(queries),3));r2[:]=0",np.zeros,np.empty
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.DataFrame.fillna_replace0.py,73,pd.read_csv('../input/train.csv').fillna(''),pd.read_csv('../input/train.csv').combine_first(pd.read_csv('../input/train.csv').applymap(lambdax:'')),pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.DataFrame.fillna_replace1.py,75,pd.read_csv('../input/test.csv').fillna(''),pd.read_csv('../input/test.csv').combine_first(pd.read_csv('../input/test.csv').applymap(lambdax:'')),pd.DataFrame.fillna,pd.DataFrame.combine_first
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.Series.apply_map_replace0.py,145,train['query'].apply(preprocess),train['query'].map(preprocess),pd.Series.apply,pd.Series.map
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.Series.apply_map_replace1.py,147,train['product_title'].apply(preprocess),train['product_title'].map(preprocess),pd.Series.apply,pd.Series.map
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.Series.astype_replace1.py,785,np.round(pred).astype('i'),np.round(pred).apply('i'),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\pd.Series.astype_replace0.py,77,test.id.values.astype(int),test.id.values.apply(int),pd.Series.astype,pd.Series.apply
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.DataFrame.iloc_replace0.py,32,data_frame.iloc[160000:180000],data_frame.iat[160000:180000],pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.DataFrame.iloc_replace1.py,100,"X.iloc[0:,new_split:]","X.iat[0:,new_split:]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.DataFrame.iloc_replace2.py,124,"train_df.iloc[0:,1:-1]","train_df.iat[0:,1:-1]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.DataFrame.iloc_replace3.py,125,"train_df.iloc[0:,(-1)]","train_df.iat[0:,(-1)]",pd.DataFrame.iloc,pd.DataFrame.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.Series.iloc_replace0.py,32,data_frame.iloc[160000:180000],data_frame.iat[160000:180000],pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\np.column_stack_transpose_replace0.py,97,np.column_stack(features),np.transpose(features),np.column_stack,np.transpose
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.Series.iloc_replace1.py,100,"X.iloc[0:,new_split:]","X.iat[0:,new_split:]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.Series.iloc_replace2.py,124,"train_df.iloc[0:,1:-1]","train_df.iat[0:,1:-1]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/leonardocardoso/braga-alg-tests,D://crw_data//df.iloc\source56,D://crw_data//df.iloc\source56\code\pd.Series.iloc_replace3.py,125,"train_df.iloc[0:,(-1)]","train_df.iat[0:,(-1)]",pd.Series.iloc,pd.Series.iat
https://www.kaggle.com/liubenyuan/time-series-and-anomaly-detection,D://crw_data//np.abs\source9,D://crw_data//np.abs\source9\code\np.transpose_column_stack_replace0.py,37,D.transpose(),D.column_stack(),np.transpose,np.column_stack
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_np.sum_replace1.py,96,test_df.isnull().sum().sum(),"np.sum(test_df.isnull().sum(),)",np.ndarray.sum,np.sum
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace0.py,75,"train_df.StoreType.replace(mappings,inplace=True)","train_df.StoreType.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace2.py,77,"train_df.StateHoliday.replace(mappings,inplace=True)","train_df.StateHoliday.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace3.py,85,"test_df.StoreType.replace(mappings,inplace=True)","test_df.StoreType.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace4.py,86,"test_df.Assortment.replace(mappings,inplace=True)","test_df.Assortment.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace5.py,87,"test_df.StateHoliday.replace(mappings,inplace=True)","test_df.StateHoliday.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_einsum_replace0.py,96,test_df.isnull().sum(),"np.einsum('i->',test_df.isnull())",np.ndarray.sum,np.einsum
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\pd.Series.replace_map_replace1.py,76,"train_df.Assortment.replace(mappings,inplace=True)","train_df.Assortment.map(mappings,inplace=True)",pd.Series.replace,pd.Series.map
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_einsum_replace1.py,96,test_df.isnull().sum().sum(),"np.einsum('i->',test_df.isnull().sum())",np.ndarray.sum,np.einsum
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_count_nonzero_replace0.py,96,test_df.isnull().sum(),"np.count_nonzero(test_df.isnull(),)",np.ndarray.sum,np.count_nonzero
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_count_nonzero_replace1.py,96,test_df.isnull().sum().sum(),"np.count_nonzero(test_df.isnull().sum(),)",np.ndarray.sum,np.count_nonzero
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb,D://crw_data//df.fillna\source44,D://crw_data//df.fillna\source44\code\np.ndarray.sum_np.sum_replace0.py,96,test_df.isnull().sum(),"np.sum(test_df.isnull(),)",np.ndarray.sum,np.sum
